data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2026-08-20 01:58:08.516640;850;CARRIS PORTO-ALEGRENSE LTDA;IWH8A84;VOLVO                                             ;B290R                                             ;2015-01-31;2014;DIESEL
2026-08-20 01:58:08.516640;2052;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8259;M. BENZ;O-500M                                            ;2011-12-29;2011;DIESEL
2026-08-20 01:58:08.516640;2185;VIACAO TERESOPOLIS CAVALHADA LTDA;ISZ9706;M. BENZ;O500MA                                            ;2012-04-22;2010;DIESEL
2026-08-20 01:58:08.516640;2365;VIACAO BELEM NOVO LTDA;IXC0203;M. BENZ;OF 1721                                           ;2016-02-12;2015;DIESEL
2026-08-20 01:58:08.516640;6405;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0I17;VW;17230                                             ;2016-02-17;2015;DIESEL
2026-08-20 01:58:08.516640;2448;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0961;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3523;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;IXC1076;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6762;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1135;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6753;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1146;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3305;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1186;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3334;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1859;M. BENZ;O500 U                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;4506;VIACAO ALTO PETROPOLIS LTDA;IXC1415;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6625;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC0906;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3314;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1312;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2157;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9288;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;2158;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9291;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;6416;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0952;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6119;AUTO VIACAO NAVEGANTES LTDA;IXC1686;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;6535;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E37;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2026-08-20 01:58:08.516640;63;CARRIS PORTO-ALEGRENSE LTDA;JAC8D37;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;59;CARRIS PORTO-ALEGRENSE LTDA;JAC8D86;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;6781;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JAH2B35;M. BENZ;O-500M                                            ;2020-10-07;2020;DIESEL
2026-08-20 01:58:08.516640;2301;VIACAO BELEM NOVO LTDA;JBJ6F64;M. BENZ;OF 1721                                           ;2022-01-06;2021;DIESEL
2026-08-20 01:58:08.516640;6594;NORTRAN TRANSPORTES COLETIVOS LTDA;JBU9F42;M. BENZ;OF 1721L;2022-11-11;2022;DIESEL
2026-08-20 01:58:08.516640;6760;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBV6H52;M. BENZ;OF 1721                                           ;2023-03-09;2022;DIESEL
2026-08-20 01:58:08.516640;6110;AUTO VIACAO NAVEGANTES LTDA;IXC2187;VOLVO                                             ;B290R                                             ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;4339;VIACAO ESTORIL LTDA;IXC3108;M. BENZ;O500 U                                            ;2016-02-18;2015;DIESEL
2026-08-20 01:58:08.516640;6127;AUTO VIACAO NAVEGANTES LTDA;IZO5J14;M. BENZ;OF 1721L;2019-09-25;2019;DIESEL
2026-08-20 01:58:08.516640;6623;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2A91;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;51;CARRIS PORTO-ALEGRENSE LTDA;JAC8D93;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;94;CARRIS PORTO-ALEGRENSE LTDA;JAD8B82;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;2134;VIACAO TERESOPOLIS CAVALHADA LTDA;JBU7A63;M. BENZ;OF 1721                                           ;2023-02-13;2022;DIESEL
2026-08-20 01:58:08.516640;6651;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCC7C92;Mercedes Benz;OF1619;2023-07-31;2023;DIESEL
2026-08-20 01:58:08.516640;6672;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCF2D35;M. BENZ;OF 1721L;2023-04-27;2023;DIESEL
2026-08-20 01:58:08.516640;6618;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2F54;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;6697;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E38;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;66;CARRIS PORTO-ALEGRENSE LTDA;JAD8G63;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;93;CARRIS PORTO-ALEGRENSE LTDA;JAD8G75;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;4825;AUTO VIACAO PRESIDENTE VARGAS LTDA;JBR3H33;VW;15190;2022-05-16;2022;DIESEL
2026-08-20 01:58:08.516640;4832;AUTO VIACAO PRESIDENTE VARGAS LTDA;JBR3H42;VW;15190;2022-05-13;2022;DIESEL
2026-08-20 01:58:08.516640;3353;SUDESTE TRANSPORTES COLETIVOS LTDA;JBS4E83;M. BENZ;OF 1721                                           ;2022-09-06;2022;DIESEL
2026-08-20 01:58:08.516640;4414;VIACAO ALTO PETROPOLIS LTDA;JBS4G77;M. BENZ;OF 1721                                           ;2022-12-22;2022;DIESEL
2026-08-20 01:58:08.516640;4433;VIACAO ALTO PETROPOLIS LTDA;JBS4H91;M. BENZ;OF 1721                                           ;2022-09-23;2022;DIESEL
2026-08-20 01:58:08.516640;6664;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCD9B55;Mercedes Benz;OF1619;2023-08-22;2023;DIESEL
2026-08-20 01:58:08.516640;1193;TRANSPORTES COLETIVOS TREVO LTDA;JCD9B93;M. BENZ;OF 1721L;2023-08-22;2023;DIESEL
2026-08-20 01:58:08.516640;2105;VIACAO TERESOPOLIS CAVALHADA LTDA;JCH5C45;M. BENZ;OF 1721L;2023-10-27;2023;DIESEL
2026-08-20 01:58:08.516640;21;CARRIS PORTO-ALEGRENSE LTDA;JAC8D32;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;25;CARRIS PORTO-ALEGRENSE LTDA;JAD0B55;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;34;CARRIS PORTO-ALEGRENSE LTDA;JAD8B85;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;79;CARRIS PORTO-ALEGRENSE LTDA;JAD8G78;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;6588;NORTRAN TRANSPORTES COLETIVOS LTDA;JBJ4A15;M. BENZ;OF 1721                                           ;2022-01-06;2021;DIESEL
2026-08-20 01:58:08.516640;2470;RESTINGA TRANSPORTES COLETIVOS LTDA;JBR3C97;VW;17230                                             ;2022-08-18;2022;DIESEL
2026-08-20 01:58:08.516640;6444;NORTRAN TRANSPORTES COLETIVOS LTDA;JBT2C67;M. BENZ;OF1519;2023-01-03;2022;DIESEL
2026-08-20 01:58:08.516640;6599;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV8J38;M. BENZ;OF 1721L;2023-03-15;2022;DIESEL
2026-08-20 01:58:08.516640;6478;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF2A63;M. BENZ;OF 1721L;2023-08-15;2023;DIESEL
2026-08-20 01:58:08.516640;26;CARRIS PORTO-ALEGRENSE LTDA;JAC7I05;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;97;CARRIS PORTO-ALEGRENSE LTDA;JAD8G53;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;6443;NORTRAN TRANSPORTES COLETIVOS LTDA;JBT2C50;M. BENZ;OF1519;2023-01-03;2022;DIESEL
2026-08-20 01:58:08.516640;6706;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBT9H33;M. BENZ;OF 1721L;2023-01-23;2022;DIESEL
2026-08-20 01:58:08.516640;4833;AUTO VIACAO PRESIDENTE VARGAS LTDA;JBV2C30;M. BENZ;OF1519;2023-02-27;2022;DIESEL
2026-08-20 01:58:08.516640;6596;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV9I15;M. BENZ;OF 1721L;2023-03-15;2022;DIESEL
2026-08-20 01:58:08.516640;6455;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF2A48;M. BENZ;OF 1721L;2023-08-15;2023;DIESEL
2026-08-20 01:58:08.516640;6644;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B92;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;6663;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E54;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;3;CARRIS PORTO-ALEGRENSE LTDA;JAC7I12;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;38;CARRIS PORTO-ALEGRENSE LTDA;JAD0B67;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;4;CARRIS PORTO-ALEGRENSE LTDA;JAD0C55;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;69;CARRIS PORTO-ALEGRENSE LTDA;JAD8B60;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;6639;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBP4G45;M. BENZ;OF 1721                                           ;2022-07-05;2022;DIESEL
2026-08-20 01:58:08.516640;3355;SUDESTE TRANSPORTES COLETIVOS LTDA;JBS4F23;M. BENZ;OF 1721                                           ;2022-09-06;2022;DIESEL
2026-08-20 01:58:08.516640;2307;VIACAO BELEM NOVO LTDA;JBT1D72;M. BENZ;OF 1721                                           ;2022-09-12;2022;DIESEL
2026-08-20 01:58:08.516640;6728;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBT8D75;M. BENZ;OF 1721L;2023-01-18;2022;DIESEL
2026-08-20 01:58:08.516640;4843;AUTO VIACAO PRESIDENTE VARGAS LTDA;JBV2C50;M. BENZ;OF1519;2023-02-27;2022;DIESEL
2026-08-20 01:58:08.516640;6671;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCE1B55;Mercedes Benz;OF1619;2023-08-25;2023;DIESEL
2026-08-20 01:58:08.516640;2339;VIACAO BELEM NOVO LTDA;IXB9586;M. BENZ;OF 1721                                           ;2016-02-11;2015;DIESEL
2026-08-20 01:58:08.516640;6659;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E25;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;15;CARRIS PORTO-ALEGRENSE LTDA;JAC7I89;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;81;CARRIS PORTO-ALEGRENSE LTDA;JAD8D80;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;75;CARRIS PORTO-ALEGRENSE LTDA;JAD8J06;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;68;CARRIS PORTO-ALEGRENSE LTDA;JAD8J76;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;54;CARRIS PORTO-ALEGRENSE LTDA;JAD8J19;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;6698;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBS9A55;M. BENZ;OF 1721                                           ;2022-09-21;2022;DIESEL
2026-08-20 01:58:08.516640;6709;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBS9A68;M. BENZ;OF 1721                                           ;2022-12-21;2022;DIESEL
2026-08-20 01:58:08.516640;6735;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBT9A57;M. BENZ;OF 1721L;2023-01-20;2022;DIESEL
2026-08-20 01:58:08.516640;6665;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCF2C94;Mercedes Benz;OF1619;2023-05-12;2023;DIESEL
2026-08-20 01:58:08.516640;4337;VIACAO ESTORIL LTDA;IXC3057;M. BENZ;O500 U                                            ;2016-02-18;2015;DIESEL
2026-08-20 01:58:08.516640;6499;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1864;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;18;CARRIS PORTO-ALEGRENSE LTDA;JAC7I26;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;77;CARRIS PORTO-ALEGRENSE LTDA;JAD8B56;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;55;CARRIS PORTO-ALEGRENSE LTDA;JAD8E80;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;3350;SUDESTE TRANSPORTES COLETIVOS LTDA;JBJ3G19;M.BENZ;LO 712;2022-06-21;2021;DIESEL
2026-08-20 01:58:08.516640;2333;VIACAO BELEM NOVO LTDA;JBS5H11;M. BENZ;OF 1721                                           ;2022-08-17;2022;DIESEL
2026-08-20 01:58:08.516640;2212;VIACAO TERESOPOLIS CAVALHADA LTDA;JAC1A27;M. BENZ;OF 1721                                           ;2020-07-08;2019;DIESEL
2026-08-20 01:58:08.516640;22;CARRIS PORTO-ALEGRENSE LTDA;JAC7I22;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;24;CARRIS PORTO-ALEGRENSE LTDA;JAC7I61;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;92;CARRIS PORTO-ALEGRENSE LTDA;JAD8E61;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;49;CARRIS PORTO-ALEGRENSE LTDA;JAD8G72;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;3354;SUDESTE TRANSPORTES COLETIVOS LTDA;JBS4E77;M. BENZ;OF 1721                                           ;2022-09-06;2022;DIESEL
2026-08-20 01:58:08.516640;6598;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV8J13;M. BENZ;OF 1721L;2023-03-15;2022;DIESEL
2026-08-20 01:58:08.516640;6441;NORTRAN TRANSPORTES COLETIVOS LTDA;JBT7D73;M. BENZ;OF1519;2023-01-17;2022;DIESEL
2026-08-20 01:58:08.516640;3365;SUDESTE TRANSPORTES COLETIVOS LTDA;JBX4D74;M. BENZ;OF 1721                                           ;2023-04-13;2022;DIESEL
2026-08-20 01:58:08.516640;1198;TRANSPORTES COLETIVOS TREVO LTDA;JCD4A43;M. BENZ;OF 1721L;2023-08-10;2023;DIESEL
2026-08-20 01:58:08.516640;3512;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;ISR1F47;M. BENZ;O-500M                                            ;2023-12-08;2011;DIESEL
2026-08-20 01:58:08.516640;6480;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF2A58;M. BENZ;OF 1721L;2023-08-15;2023;DIESEL
2026-08-20 01:58:08.516640;4445;VIACAO ALTO PETROPOLIS LTDA;JBZ7H57;M. BENZ;OF 1721L;2023-06-06;2022;DIESEL
2026-08-20 01:58:08.516640;6502;NORTRAN TRANSPORTES COLETIVOS LTDA;JCP5G25;Mercedes Benz;OF 1619;2023-11-28;2023;DIESEL
2026-08-20 01:58:08.516640;6653;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCD9B28;Mercedes Benz;OF1619;2023-08-22;2023;DIESEL
2026-08-20 01:58:08.516640;6439;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E51;Mercedes Benz;OF 1619;2023-09-27;2023;DIESEL
2026-08-20 01:58:08.516640;2162;VIACAO TERESOPOLIS CAVALHADA LTDA;JCH5C97;M. BENZ;OF 1721L;2023-10-27;2023;DIESEL
2026-08-20 01:58:08.516640;2142;VIACAO TERESOPOLIS CAVALHADA LTDA;JCH5H04;M. BENZ;OF 1721L;2023-10-27;2023;DIESEL
2026-08-20 01:58:08.516640;6676;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCS7A37;M. BENZ;OF 1721L;2024-06-10;2023;DIESEL
2026-08-20 01:58:08.516640;137;CARRIS PORTO-ALEGRENSE LTDA;JCU9C06;M. BENZ;OF 1721L;2024-07-15;2024;DIESEL
2026-08-20 01:58:08.516640;127;CARRIS PORTO-ALEGRENSE LTDA;JCV2D49;M. BENZ;OF 1721L;2024-07-18;2024;DIESEL
2026-08-20 01:58:08.516640;155;CARRIS PORTO-ALEGRENSE LTDA;JCV2F53;M. BENZ;OF 1619;2024-07-18;2024;DIESEL
2026-08-20 01:58:08.516640;124;CARRIS PORTO-ALEGRENSE LTDA;JCV6I82;M. BENZ;OF 1721L;2024-07-25;2024;DIESEL
2026-08-20 01:58:08.516640;168;CARRIS PORTO-ALEGRENSE LTDA;JCZ8I44;M. BENZ;OF 1721                                           ;2024-09-25;2024;DIESEL
2026-08-20 01:58:08.516640;162;CARRIS PORTO-ALEGRENSE LTDA;JDA2A72;Mercedes Benz;0F 1721 L;2024-09-30;2024;DIESEL
2026-08-20 01:58:08.516640;6707;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JDK5H82;M. BENZ;OF 1721L;2025-03-11;2024;DIESEL
2026-08-20 01:58:08.516640;6105;AUTO VIACAO NAVEGANTES LTDA;JCH7F85;M. BENZ;OF 1619;2023-10-31;2023;DIESEL
2026-08-20 01:58:08.516640;3369;SUDESTE TRANSPORTES COLETIVOS LTDA;JCH7D75;M. BENZ;OF 1721L;2023-10-31;2023;DIESEL
2026-08-20 01:58:08.516640;2479;RESTINGA TRANSPORTES COLETIVOS LTDA;JCI2G56;M. BENZ;OF 1721                                           ;2023-11-09;2023;DIESEL
2026-08-20 01:58:08.516640;128;CARRIS PORTO-ALEGRENSE LTDA;JCU9B70;M. BENZ;OF 1721L;2024-07-15;2024;DIESEL
2026-08-20 01:58:08.516640;171;CARRIS PORTO-ALEGRENSE LTDA;JCZ8I33;M. BENZ;OF 1721                                           ;2024-09-25;2024;DIESEL
2026-08-20 01:58:08.516640;1232;TRANSPORTES COLETIVOS TREVO LTDA;JDC1F68;M. BENZ;OF1619;2024-10-25;2024;DIESEL
2026-08-20 01:58:08.516640;1236;TRANSPORTES COLETIVOS TREVO LTDA;JDD4B75;M. BENZ;OF 1619;2024-11-11;2024;DIESEL
2026-08-20 01:58:08.516640;2460;RESTINGA TRANSPORTES COLETIVOS LTDA;JDE2I77;M. BENZ;OF 1721L;2024-11-25;2024;DIESEL
2026-08-20 01:58:08.516640;6116;AUTO VIACAO NAVEGANTES LTDA;JCH7F73;M. BENZ;OF 1619;2023-10-31;2023;DIESEL
2026-08-20 01:58:08.516640;4417;VIACAO ALTO PETROPOLIS LTDA;JCI5F85;M. BENZ;OF 1721                                           ;2023-11-16;2023;DIESEL
2026-08-20 01:58:08.516640;4473;VIACAO ALTO PETROPOLIS LTDA;IRQ4903;M. BENZ;O-500M                                            ;2011-03-02;2010;DIESEL
2026-08-20 01:58:08.516640;4495;VIACAO ALTO PETROPOLIS LTDA;ITU9644;M. BENZ;O-500M                                            ;2012-12-07;2012;DIESEL
2026-08-20 01:58:08.516640;823;CARRIS PORTO-ALEGRENSE LTDA;IWI7665;VOLVO                                             ;B340MA                                            ;2015-02-19;2014;DIESEL
2026-08-20 01:58:08.516640;2187;VIACAO TERESOPOLIS CAVALHADA LTDA;ITW8182;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2026-08-20 01:58:08.516640;2350;VIACAO BELEM NOVO LTDA;IXC0240;M. BENZ;O 500                                             ;2016-02-12;2015;DIESEL
2026-08-20 01:58:08.516640;4501;VIACAO ALTO PETROPOLIS LTDA;ITT6169;M. BENZ;OF 1721                                           ;2012-11-29;2012;DIESEL
2026-08-20 01:58:08.516640;6461;NORTRAN TRANSPORTES COLETIVOS LTDA;ITM9220;M. BENZ;OF 1721                                           ;2012-09-03;2012;DIESEL
2026-08-20 01:58:08.516640;2447;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0960;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3339;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1339;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6809;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ITV8078;M. BENZ;O500MA                                            ;2012-12-27;2012;DIESEL
2026-08-20 01:58:08.516640;858;CARRIS PORTO-ALEGRENSE LTDA;IWH8269;VOLVO                                             ;B290R                                             ;2015-01-31;2014;DIESEL
2026-08-20 01:58:08.516640;4455;VIACAO ALTO PETROPOLIS LTDA;IRA9086;M. BENZ;O-500M                                            ;2010-08-20;2010;DIESEL
2026-08-20 01:58:08.516640;2152;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC0105;M. BENZ;O-500M                                            ;2016-02-12;2015;DIESEL
2026-08-20 01:58:08.516640;3336;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0855;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6621;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1129;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
